nombre,empresa,email,telefono,whatsapp,instagram,linkedin,ciudad,pais,nicho,vertical,url,fuente,direccion,gmaps_id,fecha,status
,Dra. Ligia Natalia No,,011 15-6358-7453,https://wa.me/0111563587453,https://help.instagram.com/,,Buenos Aires,Argentina,dermatologo,empresas,https://instagram.com/dermatosalud?igshid=YmMyMTA2M2Y=,google_maps,"Dr. Pedro Ignacio Rivera 5863, C1431 Cdad. Autónoma de Buenos Aires, Argentina",ChIJUYo5DfW3vJURxolv-hYpZWs,2026-09-19,pendiente
,Consultorio Dermatológico Dra. Eliane Montero,,011 15-3846-8862,https://wa.me/0111538468862,,,Buenos Aires,Argentina,dermatologo,empresas,,google_maps,"Solís 637 4°B, C1078AAM Cdad. Autónoma de Buenos Aires, Argentina",ChIJRVVk4GTLvJURWyoTKelHIKw,2026-09-19,pendiente
,Dra Yanina Berberian - Dermatología y estética,,011 7063-5291,https://wa.me/01170635291,https://help.instagram.com/,,Buenos Aires,Argentina,dermatologo,empresas,https://www.instagram.com/dra.yaninaberberian?igsh=aGJsNnA0ZWJpb2Ri&utm_source=qr,google_maps,"Cnel. Niceto Vega 4647, C1414BEA Cdad. Autónoma de Buenos Aires, Argentina",ChIJo1SDZOnLvJURc8LD5PUcBMM,2026-09-19,pendiente
,Clínica dermatológica De Felipe Madrid,defelipe@defelipe.com,912 52 24 77,,https://www.instagram.com/defelipederma,,Madrid,Spain,dermatologo,empresas,https://madrid.defelipe.com/,google_maps,"Av. de Menéndez Pelayo, 81, Retiro, 28007 Madrid, España",ChIJ94p07UEnQg0RoNlMsrGQvSc,2026-09-19,pendiente
,Clínica Eguren Dermatología y Estética | Dermatólogas especialistas en rosácea y acné en Madrid,info@erenguren.com,630 74 38 00,,https://www.instagram.com/dracristinaeguren_derma/,,Madrid,Spain,dermatologo,empresas,https://dermatologiayesteticaeguren.es/,google_maps,"C. de Lope de Rueda, 13, Entreplanta dcha, Salamanca, 28009 Madrid, España",ChIJjfz-cQEpQg0Rs2GxKkAeWT4,2026-09-19,pendiente
,Instituto de Medicina y Dermatología Avanzada (IMDA),contact@mysite.com,676 62 98 62,,https://www.instagram.com/almuderma/,,Madrid,Spain,dermatologo,empresas,http://www.imda.es/,google_maps,"Calle de Goya, 5, 7, entreplanta Pasaje comercial, Salamanca, 28001 Madrid, España",ChIJjYRGd-QpQg0RDaNF1IvKEAY,2026-09-19,pendiente
,Consulta Privada Dermatológica - Dra. Martina Alés Fernández - Madrid,,674 59 79 53,,https://www.instagram.com/alesdermatologa/,,Madrid,Spain,dermatologo,empresas,https://alesdermatologa.es/,google_maps,"Av. de Ramón y Cajal, 109, Cdad. Lineal, 28043 Madrid, España",ChIJZVJ2ijUvQg0R03jMOM9QZMU,2026-09-19,pendiente
,Dermaniac - Clínica Dermatológica en Madrid. Dra. Elena Vargas,citaprevia@dermaniac.com,653 33 21 91,,,,Madrid,Spain,dermatologo,empresas,https://www.dermaniac.com/,google_maps,"C. de Andrés Mellado, 23, Chamberí, 28015 Madrid, España",ChIJ3YOJtuspQg0RxafONeP7El8,2026-09-19,pendiente
,Clínica Dr. Morales Raya,info@docmoralesraya.com,613 02 88 99,,https://www.instagram.com/drmoralesraya/,,Madrid,Spain,dermatologo,empresas,https://docmoralesraya.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,google_maps,"Plaza de Alonso Martínez, 6, Bajo Derecha, Chamberí, 28004 Madrid, España",ChIJ58k0QU8pQg0RDc8niTSD3-o,2026-09-19,pendiente
,Más que derma By Dra. Paloma Cornejo,citas@palomacornejo.com,911 99 96 23,,https://instagram.com/palomacornejodermatologo/,,Madrid,Spain,dermatologo,empresas,https://www.masquederma.es/,google_maps,"C. de Martín de los Heros, 63, Loc dcho, Moncloa - Aravaca, 28008 Madrid, España",ChIJf-3_n2koQg0RjSzqDc9VsCc,2026-09-19,pendiente
,Clínica GM Dermatología y Tricología,contacto@gmderma.com,656 66 89 93,,,,Madrid,Spain,dermatologo,empresas,https://www.gmderma.com/,google_maps,"Ctra. Barrio de la Fortuna, 8, Latina, 28054 Madrid, España",ChIJ6bgg-WiJQQ0RTgQWn-Fli_A,2026-09-19,pendiente
,ONESKIN-MED Clínica Dermatológica,info@oneskinmed.com,622 39 06 33,,https://www.instagram.com/oneskinmum/?hl=es,,Madrid,Spain,dermatologo,empresas,https://www.oneskinmed.com/,google_maps,"Calle de Fernández de la Hoz, 76, bajo A, Chamberí, 28003 Madrid, España",ChIJTefnfKcpQg0R60tl0ftMLeI,2026-09-19,pendiente
,Clínica dermatológica IMR Madrid - Castellana,,910 60 31 50,,https://www.instagram.com/instmedricart/,,Madrid,Spain,dermatologo,empresas,https://institutomedicoricart.com/clinica-dermatologica-madrid/?utm_source=google&utm_medium=organic&utm_campaign=gmb,google_maps,"P.º de la Castellana, 96, Chamartín, 28046 Madrid, España",ChIJ0xoXN60pQg0Rqz3kJ_brwe0,2026-09-19,pendiente
,Clínica Dermatológica Internacional,,914 44 97 97,,https://www.instagram.com/ClinicaCDI/,,Madrid,Spain,dermatologo,empresas,https://www.clinicadermatologicainternacional.com/,google_maps,"C. del Marqués de Villamagna, 8, Salamanca, 28001 Madrid, España",ChIJgxpYobgoQg0R5nz6ds-gZd8,2026-09-19,pendiente
,Clínica Dermatológica Madriderma (Equipo de la Dra Fdez Guarino),,673 53 77 95,,,,Madrid,Spain,dermatologo,empresas,http://www.madriderma.com/,google_maps,"Calle de Castelló, 41, Bajo Izquierda, Salamanca, 28001 Madrid, España",ChIJ-ZM34skpQg0RwxeXajjyawA,2026-09-19,pendiente
,Madriderma Dermatologo Privado Madrid,,673 53 77 95,,,,Madrid,Spain,dermatologo,empresas,http://www.madriderma.com/,google_maps,"Calle de Castelló, 41, Bajo Izquierda, Salamanca, 28001 Madrid, España",ChIJUY_z3aSHQQ0RgWb3SCHFYJw,2026-09-19,pendiente
,Grupo Pedro Jaén,info@grupopedrojaen.com,914 31 78 61,,https://www.instagram.com/grupopedrojaen/,,Madrid,Spain,dermatologo,empresas,https://grupopedrojaen.com/ubicaciones/clinica-serrano-143-madrid/,google_maps,"C. de Serrano, 143, Chamartín, 28006 Madrid, España",ChIJiz4Y_qQoQg0RiJddIk2WNIc,2026-09-19,pendiente
,Dra. Lorea Bagazgoitia,,644 67 28 05,,https://www.instagram.com/dra.lorea_bagazgoitia/,,Madrid,Spain,dermatologo,empresas,http://dermatologia-bagazgoitia.com/,google_maps,"Calle de Castelló, 41, Bajo Izquierda, Salamanca, 28001 Madrid, España",ChIJVw3p-RApQg0RUqNYTkyBd9E,2026-09-19,pendiente
,"Clínica DermoMedic. Dermatología médica, quirúrgica y estética",consulta@dermomedic.com,915 76 90 54,,https://www.instagram.com/dermomedic/,,Madrid,Spain,dermatologo,empresas,https://www.dermomedic.com/,google_maps,"C. de Hermosilla, 59, Bajo derecha, Salamanca, 28001 Madrid, España",ChIJbbNJAJgoQg0RNs0CdKoolpY,2026-09-19,pendiente
,Instituto Natividad Cano - Dermatología y Cirugía Estética,pacientes@institutonatividadcano.com,919 42 35 87,,https://www.instagram.com/dranaticano_cirugiaderma/,,Madrid,Spain,dermatologo,empresas,https://www.institutonatividadcano.com/,google_maps,"Calle Velázquez, 12, Salamanca, 28001 Madrid, España",ChIJwbnoYnYpQg0RmJjRoDx1ajk,2026-09-19,pendiente
,"Clínica AB Derma - Dermatología, Tricología y Medicina Estética",recepcion@abderma.es,910 24 16 35,,https://www.instagram.com/abdermaclinica,,Madrid,Spain,dermatologo,empresas,https://abderma.es/,google_maps,"Calle de Diego de León, 52, Salamanca, 28006 Madrid, España",ChIJ-y7YpjYpQg0RYvlqfi7qLYc,2026-09-19,pendiente
,Clínica Dermatológica y Estética DERMIMED. Guillermo Solano-López. Dermatólogo.,info@guillermosolanolopez.com,917 30 57 10,,,,Madrid,Spain,dermatologo,empresas,http://www.dermimed.es/,google_maps,"Av. de Betanzos, 89, Fuencarral-El Pardo, 28034 Madrid, España",ChIJ-Rd9lkAvQg0RvpowCvLnAT4,2026-09-19,pendiente
,"Dra. Montserrat Fernandez Guarino, Dermatólogo",,,,,,Madrid,Spain,dermatologo,empresas,https://madriderma.com/,google_maps,"Calle de Castelló, 41, bajo izq, Salamanca, 28001 Madrid, España",ChIJF_j60X8pQg0RPsLJuDhUhLo,2026-09-19,pendiente
,"Dra. Vanessa Giraldo, Dermatóloga",dermatologobogota@gmail.com,304 4915160,https://wa.me/573044915160,https://www.instagram.com/dermatologiabogota/,,Bogota,Colombia,dermatologo,empresas,https://www.dermatologiabogota.com/,google_maps,"Cl. 134 #7b-83 consultorio 615, Bogotá, Colombia",ChIJB5itQ1aFP44RpbqTAWyhBUc,2026-09-19,pendiente
,"Dr. Daniel Cuestas, Dermatólogo",,316 0280079,https://wa.me/573160280079,//www.instagram.com/danielcuestasdermatologo/,,Bogota,Colombia,dermatologo,empresas,https://www.doctoralia.co/perfil/daniel-cuestas?utm_source=google&utm_medium=gmb&utm_campaign=63032&utm_content=website,google_maps,"Edificio Centum business 1601B, Cl. 99 #49-38, Barrios Unidos, Bogotá, Cundinamarca, Colombia",ChIJRVYmjXWbP44Rl2brCsG1tX8,2026-09-19,pendiente
,Lina María Llanos Dermatología,contacto@clinicadepielips.co,(601) 7467877,,https://www.instagram.com/doctorallanos/,,Bogota,Colombia,dermatologo,empresas,https://doctorallanos.com/,google_maps,"Ak 15 #92-29, Bogotá, Colombia",ChIJe_gC_fSaP44RJxMT8YVtSbA,2026-09-19,pendiente
,Dr. Andrés Naranjo Dermatólogo,asistentedrandresgn@gmail.com,314 8591904,https://wa.me/573148591904,https://www.instagram.com/drandresnaranjo/,,Bogota,Colombia,dermatologo,empresas,http://www.doctorandresnaranjo.com/,google_maps,"Cl. 106a #18A - 19 Casa, Usaquén, Bogotá, Cundinamarca, Colombia",ChIJ47kZt7uaP44R-uHSMI5n6O0,2026-09-19,pendiente
,"Dra. Angie Alvarez Garcia, Dermatólogo",,317 2965651,https://wa.me/573172965651,,,Bogota,Colombia,dermatologo,empresas,,google_maps,"Cl. 125 #19-89, Usaquén, Bogotá, Cundinamarca, Colombia",ChIJD9Eno7yRP44RVZv4woT2qvw,2026-09-19,pendiente
,AdvanceDerma | Dr. Luis Fernando Gonzalez,,319 3576640,https://wa.me/573193576640,https://www.instagram.com/advancederma?stkn=MzI2MHpnOWxqenY1&utm_source=qr,,Bogota,Colombia,dermatologo,empresas,http://www.advancederma.co/,google_maps,"Edificio Oficinas 9016 Carrera 16 # 88 - 81 Consultorios 707 al 710, Bogotá, Colombia",ChIJfXe2I_SaP44RKOfW8neZQdo,2026-09-19,pendiente
,Dermatóloga Daniela Chaparro Reyes,,350 8072042,https://wa.me/573508072042,,,Bogota,Colombia,dermatologo,empresas,,google_maps,"Ak 9 #113-52 Consultorio 1105, Usaquén, Bogotá, Cundinamarca, Colombia",ChIJM8-sNnGbP44Rbt-F6QsoG9M,2026-09-19,pendiente
,"Dra. Ana Maria Alvarez Mantilla, Dermatólogo",,,,//www.instagram.com/ama.dermatologa/?hl=es,,Bogota,Colombia,dermatologo,empresas,https://www.doctoralia.co/perfil/ana-maria-alvarez-mantilla?utm_source=google&utm_medium=gmb&utm_campaign=66456&utm_content=website,google_maps,"Ac 127 #14-54 CONS. 305, Usaquén, Bogotá, Cundinamarca, Colombia",ChIJry7QUryFP44RS4W0kFYyKhE,2026-09-19,pendiente
,Dra. Laura Aguilar Dermatóloga /ESTA PIEL,lauraaguilarmd@gmail.com,300 6425217,https://wa.me/573006425217,https://www.instagram.com/qodeinteractive/,,Bogota,Colombia,dermatologo,empresas,http://www.estapiel.com/,google_maps,"Santa Ana Medical Center, Cl. 119 #7-14 CONS 512, Bogotá, Colombia",ChIJxfF37_ebP44RVZ5KvJ8a8sQ,2026-09-19,pendiente
,Dra María Camila Díaz - Dermatología y Estética,mariadiazdermatologa@gmail.com,301 6184519,https://wa.me/573016184519,,,Bogota,Colombia,dermatologo,empresas,https://www.doctoralia.co/maria-camila-diaz-posada/dermatologo/bogota?utm_source=google&utm_medium=gmb&utm_campaign=48530&utm_content=website,google_maps,"Torre HHC, Cl. 140 #11 45 Ofi 419, Usaquén, Bogotá, Cundinamarca, Colombia",ChIJAQBw11uFP44RyhAgeVukGNE,2026-09-19,pendiente
,Estudioderma - Dermatólogia en Bogota adultos y niños,administracion@estudioderma.com,316 0280079,https://wa.me/573160280079,https://www.instagram.com/estudio.derma,,Bogota,Colombia,dermatologo,empresas,https://www.estudioderma.com/,google_maps,"Cl. 99 #49 38 Consultorio 1601, Barrios Unidos, Bogotá, Cundinamarca, Colombia",ChIJNy_cpJKbP44RoTURVHcfSZg,2026-09-19,pendiente
,Sencia Dermatology,,313 7737612,https://wa.me/573137737612,,,Bogota,Colombia,dermatologo,empresas,https://www.senciadermatology.com/,google_maps,"Edificio El Bosque, Cl. 134 #7b-83 Consultorio 903, Usaquén, Bogotá, Cundinamarca, Colombia",ChIJv1gUbb2FP44Rx_pKbzWekNU,2026-09-19,pendiente
,Dermatología - Dr. Ronald Martínez,,311 4610391,https://wa.me/573114610391,https://www.instagram.com/dermatologia.ronaldmartinez,,Bogota,Colombia,dermatologo,empresas,https://dr-ronald-martinez.netlify.app/,google_maps,"Ac. 26 #69 - 76 Torre 3 consultorio 1104, Engativá, Bogotá, Cundinamarca, Colombia",ChIJfeS9rhWbP44R0H8dMU3qSbY,2026-09-19,pendiente
,"Dermatóloga Susana Pérez | Acné, Alopecia y Enfermedades de la Piel en Bogotá",contacto@doctorasusanaperez.com,324 6341897,https://wa.me/573246341897,https://instagram.com/susanaperezdermatologia?igshid=M2RkZGJiMzhjOQ==,,Bogota,Colombia,dermatologo,empresas,https://www.doctorasusanaperez.com/,google_maps,"Edificio Torre Central y de Negocios, Ac. 26 #68C-61 Consultorio 732, Bogotá, Colombia",ChIJ0wsAVWObP44R3ehoNF-ysXY,2026-09-19,pendiente
,DERMAINNOVA,info@dermainnova.com.co,302 2214761,https://wa.me/573022214761,https://www.instagram.com/dermainnova/,,Bogota,Colombia,dermatologo,empresas,http://dermainnova.com.co/,google_maps,"Cl. 6 #69 b 93, Bogotá, Colombia",ChIJj_LsIQKcP44Rqo85rB7qTlE,2026-09-19,pendiente
,Dermosalud,,310 8843448,https://wa.me/573108843448,https://www.instagram.com/dermosaludco/,,Bogota,Colombia,dermatologo,empresas,http://www.dermosaludcolombia.com/,google_maps,"Cl. 127 Bis #19 - 25, Usaquén, Bogotá, Cundinamarca, Colombia",ChIJJzeQ0rSaP44RrKYPXt0snlk,2026-09-19,pendiente
,"Dr. Giancarlo Alberto Fajardo Ramírez, Dermatólogo",mdgianf@gmail.com,301 2956904,https://wa.me/573012956904,https://www.instagram.com/dr_gian/?hl=es-la,,Bogota,Colombia,dermatologo,empresas,https://www.drgian.co/,google_maps,"Cl. 79 #18-18, Bogotá, Colombia",ChIJ20bXJaabP44RFLTlDGAShJI,2026-09-19,pendiente
,"Dra. Dariela Capacho Estrada, Dermatólogo",,,,//www.instagram.com/myplasticskin/?hl=es-la,,Bogota,Colombia,dermatologo,empresas,https://www.doctoralia.co/perfil/dariela-capacho-estrada?utm_source=google&utm_medium=gmb&utm_campaign=26680&utm_content=website,google_maps,"Cl. 126 #7-26, Usaquén, Bogotá, Cundinamarca, Colombia",ChIJx3I-02WbP44RPr3Di90KAK8,2026-09-19,pendiente
,Dermatologia Bogota Dra. Juliana Zapata,dra.julianazapatadermatologia@gmail.com,301 7907486,https://wa.me/573017907486,https://www.instagram.com/dra.julianazapata/,,Bogota,Colombia,dermatologo,empresas,https://juliderma.com/home,google_maps,"Dirección, Ac. 26 #69C -03 consultorio 704, salitre, Bogotá, Cundinamarca, Colombia",ChIJy2owcgybP44RZbebzaCUjTU,2026-09-19,pendiente
,Consultorio de la Dra. Carolina Martínez,callcenter@dracarolinamartinez.com,311 2069199,https://wa.me/573112069199,,,Bogota,Colombia,dermatologo,empresas,http://www.dracarolinamartinez.com/,google_maps,"Edificio Cima, Cl. 83 #16A-44 consultorio 203, Bogotá, Colombia",ChIJd1VVVWGaP44RwJKPXTTzuJI,2026-09-19,pendiente
,Spring Street Dermatology - Uptown,,(646) 906-9614,,https://www.instagram.com/springstreetdermatology/,,New York,United States,dermatologo,empresas,https://springstderm.com/contact-us/uptown-office/?utm_source=seo_gmb&utm_medium=gmb,google_maps,"4 W 58th St Fl 13, New York, NY 10019, EE. UU.",ChIJsfzOkoRZwokRelpYzP9nkbc,2026-09-19,pendiente
,The Dermatology Specialists - Lower Harlem,,(212) 385-3700,,https://www.instagram.com/thedermspecs/,,New York,United States,dermatologo,empresas,https://www.thedermspecs.com/locations/lower-harlem/,google_maps,"2121 Adam Clayton Powell Jr Blvd, New York, NY 10027, EE. UU.",ChIJN8OV-973wokRTP5VJRLHDe4,2026-09-19,pendiente
,UnionDerm - Union Square,info@unionderm.com,(212) 366-5400,,https://www.instagram.com/unionderm/?hl=en,,New York,United States,dermatologo,empresas,https://www.unionderm.com/unionderm-union-square/,google_maps,"19 Union Square W, New York, NY 10003, EE. UU.",ChIJxxVVjAVZwokR3EHQsqcCMDU,2026-09-19,pendiente
,The Dermatology Specialists - Upper Harlem,,(212) 385-3700,,https://www.instagram.com/thedermspecs/,,New York,United States,dermatologo,empresas,https://www.thedermspecs.com/locations/upper-harlem/,google_maps,"3495 Broadway, New York, NY 10031, EE. UU.",ChIJi6fW0If3wokRYPidaMZIozU,2026-09-19,pendiente
,Manhattan Dermatology,,(212) 689-9587,,https://www.instagram.com/manhattandermatologynyc/,,New York,United States,dermatologo,empresas,http://www.dermatologistnewyork.org/,google_maps,"71 Park Ave #1A, New York, NY 10016, EE. UU.",ChIJ0z42MgFZwokRPjiE_vEJjlg,2026-09-19,pendiente
,The Dermatology Specialists - Jackson Heights,,(212) 385-3700,,https://www.instagram.com/thedermspecs/,,New York,United States,dermatologo,empresas,https://www.thedermspecs.com/locations/jackson-heights/,google_maps,"77-11 37th Ave, Jackson Heights, NY 11372, EE. UU.",ChIJu773_HFfwokRQ5avUYEjjwk,2026-09-19,pendiente
,MDCS Dermatology: Medical Dermatology and Cosmetic Surgery,,(212) 661-3376,,https://www.instagram.com/mdcsderm/,,New York,United States,dermatologo,empresas,http://www.mdcsnyc.com/,google_maps,"820 2nd Ave #3a, New York, NY 10017, EE. UU.",ChIJlwUqx85ZwokRBq99DJOx59I,2026-09-19,pendiente
,Manhattan Dermatology Specialists,,(212) 889-2402,,,,New York,United States,dermatologo,empresas,https://www.manhattandermatologistsnyc.com/?utm_source=Google&utm_medium=GMB&utm_campaign=Manhattan_Dermatology_Specialists&utm_content=45th,google_maps,"56 W 45th St Ste 819, New York, NY 10036, EE. UU.",ChIJ1Q1j4KZZwokRoGGrCsSiem8,2026-09-19,pendiente
,The Dermatology Specialists - Hell's Kitchen,,(212) 385-3700,,https://www.instagram.com/thedermspecs/,,New York,United States,dermatologo,empresas,https://www.thedermspecs.com/locations/hells-kitchen/,google_maps,"625 10th Ave, New York, NY 10036, EE. UU.",ChIJGxllYBpZwokRVjyMRU6k9OQ,2026-09-19,pendiente
,"Pura Dermatology Hudson Yards: Dermatologist NYC, Botox, Juvederm, Dysport, Acne Treatment, Scar Removal",info@puradermatology.com,(646) 706-7747,,https://www.instagram.com/puradermatology/ ,,New York,United States,dermatologo,empresas,https://puradermatology.com/,google_maps,"446 W 38th St, New York, NY 10018, EE. UU.",ChIJQTBZybJZwokRLTHPDFu1MWI,2026-09-19,pendiente
,Washington Square Dermatology,,(212) 256-1075,,https://www.instagram.com/washingtonsquarederm/,,New York,United States,dermatologo,empresas,http://www.washingtonsqderm.com/,google_maps,"18 Washington Square N, New York, NY 10011, EE. UU.",ChIJ8VUanvdYwokR1hwWwfdjTuo,2026-09-19,pendiente
,Dermatology Circle PLLC,,(914) 602-4776,,https://www.instagram.com/dermatology.circle/,,New York,United States,dermatologo,empresas,https://dermatology-nyc.com/,google_maps,"801 Madison Ave 4th floor, New York, NY 10065, EE. UU.",ChIJ6xko2EhwQ08RpoJ-nw2Hgzk,2026-09-19,pendiente
,Columbia Dermatology,cdsafety@cumc.columbia.edu,(212) 305-5293,,https://www.instagram.com/columbiamed/,,New York,United States,dermatologo,empresas,https://www.columbiadoctors.org/dermatology?utm_source=Ggl&utm_medium=GMB-link&utm_campaign=CD,google_maps,"12th Floor, Herbert Irving Pavilion, 161 Fort Washington Ave, New York, NY 10032, EE. UU.",ChIJW2D3c5v2wokRffz-jnih5bk,2026-09-19,pendiente
,The Dermatology Specialists - Upper East Side,,(212) 385-3700,,https://www.instagram.com/thedermspecs/,,New York,United States,dermatologo,empresas,https://www.thedermspecs.com/locations/upper-east-side/,google_maps,"1425 2nd Ave, New York, NY 10021, EE. UU.",ChIJJ_NRA6RZwokRptypTme-T2Q,2026-09-19,pendiente
,"Adelle T. Quintana, MD",,(212) 391-8600,,,,New York,United States,dermatologo,empresas,https://www.laserandmohs.com/,google_maps,"501 5th Ave #604, New York, NY 10017, EE. UU.",ChIJb-qu06pZwokR2CjUrSwbvQY,2026-09-19,pendiente
,The Dermatology Specialists - Upper West Side,,(212) 385-3700,,https://www.instagram.com/thedermspecs/,,New York,United States,dermatologo,empresas,https://www.thedermspecs.com/locations/upper-west-side/,google_maps,"135 W 70th St, New York, NY 10023, EE. UU.",ChIJW_rI9opYwokROXqpdcrvkfg,2026-09-19,pendiente
,Spring Street Dermatology - SOHO,,(646) 906-9614,,https://www.instagram.com/springstreetdermatology/,,New York,United States,dermatologo,empresas,https://springstderm.com/?utm_source=seo_gmb&utm_medium=gmb&utm_campaign=home_page,google_maps,"75 Spring St Fl 2, New York, NY 10012, EE. UU.",ChIJox2YKo9ZwokRhCWFiqfzk4g,2026-09-19,pendiente
,Downtown Dermatology,,(212) 233-2995,,https://www.instagram.com/schweigerderm,,New York,United States,dermatologo,empresas,http://www.downtowndermnyc.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,google_maps,"291 Broadway #1803, New York, NY 10007, EE. UU.",ChIJ_Q3n5iFawokRbgMGDZ-o4zE,2026-09-19,pendiente
,The Dermatology Specialists - Union Square,,(212) 385-3700,,https://www.instagram.com/thedermspecs/,,New York,United States,dermatologo,empresas,https://www.thedermspecs.com/locations/union-square/,google_maps,"111 3rd Ave, New York, NY 10003, EE. UU.",ChIJPzbhrMVZwokRtOsobwMeUL8,2026-09-19,pendiente
,UnionDerm - Central Park,info@unionderm.com,(212) 366-5400,,https://www.instagram.com/unionderm/?hl=en,,New York,United States,dermatologo,empresas,https://www.unionderm.com/unionderm-central-park/,google_maps,"4 W 58th St Fl 10, New York, NY 10019, EE. UU.",ChIJ9U693WFZwokR8EpSrjru27o,2026-09-19,pendiente
,"Dra In Lu Chen, MD, IFAAD Dermatóloga en Guadalajara",,33 3593 6135,,//www.instagram.com/drajulietachen/,,Guadalajara,Mexico,dermatologo,empresas,https://www.doctoralia.com.mx/in-lu-chen-2/dermatologo/guadalajara,google_maps,"Av Adolfo López Mateos Nte 769, Ladrón de Guevara, Lomas de Guevara, 44600 Guadalajara, Jal., México",ChIJByv_1jGvKIQRWiYBgaUbhis,2026-09-19,pendiente
